,Type strain,name,Submission Date,Submitting Organization,Geographic Location,Isolation Source,Organism,Species,Pathovar,Strain,Assembly name (Alt. strain),Taxonomy check,antA,AvrB2,AvrE1,dhoB,HopAB1,HopAF1,HopAH1,HopAS1,HopAT1,HopAU1,HopAW1,HopB4,HopBH1,HopZ1,HopD1,HopF3,HopG1,HopI1,HopK1,HopQ1,HopR1,HopW1,HopX1,HrpF,HrpG,HrpL,HrpR,HrpS,HrpT,HrpV,HrpZ,ipoB,ipoC,SctC,SctD,SctE,SctF2,SctI,SctJ,SctK,SctL,SctN,SctO,SctP,SctQa,SctQb,SctR,SctS,SctT,SctU,SctV,SctW,antB,antC,catA,catB,catC,dhoA,HopB2,ipoA,Rbp3,Rbp2,HopBK1,HopBL1,HopA1,HopAR1,HopAZ1,HopV1,HopZ2,AvrPto1,AvrRpm1,HopAG1,HopAI1,HopAM1,HopBN1,HopBP1,HopH1,HopD2,HopF1,HopF4,HopM1,HopN1,HopS2,HopY1,HopZ5,HrpZ,SctF,HopAT2,HopAA1,HopBF1,HopBI1,HopC1,HopE1,HopAD1,HopAQ1,HopBD1,HopBM1,HopL1,HopO1,HopO2,HopT1,HopU1,HopAL1,HopBC1,HopAX1,HopBA1,Rbp1,AvrA1,AvrRpt2,HopB1,HopBO1,HopBE1,AvrB1,HopH2,HopBG1,HopBQ1,HopZ4,HopB3,HopAT3,HopBJ1
667,FALSE,GCF_019718935.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LJ3,ASM1971893v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,FALSE,GCF_019718955.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ26,ASM1971895v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,FALSE,GCF_019718975.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYQ02,ASM1971897v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,0,1,1,1,0,1,1,1,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,FALSE,GCF_019718995.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ25,ASM1971899v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,FALSE,GCF_019719005.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ23,ASM1971900v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,0,1,1,1,0,1,1,1,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,FALSE,GCF_019719025.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ24,ASM1971902v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,FALSE,GCF_019719055.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ21,ASM1971905v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,0,1,1,1,0,1,1,1,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,FALSE,GCF_019719075.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ13,ASM1971907v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,FALSE,GCF_019719085.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ18,ASM1971908v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,FALSE,GCF_019719115.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ12,ASM1971911v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,FALSE,GCF_019719125.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ14,ASM1971912v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,FALSE,GCF_019719155.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ11,ASM1971915v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,FALSE,GCF_019719195.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ09,ASM1971919v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,FALSE,GCF_019719205.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ06,ASM1971920v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,FALSE,GCF_019719225.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ07,ASM1971922v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,0,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,FALSE,GCF_019719255.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ04,ASM1971925v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,FALSE,GCF_019719275.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCDW06,ASM1971927v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,0,1,1,1,0,1,1,0,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,FALSE,GCF_019719285.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ01,ASM1971928v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,FALSE,GCF_019719315.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCYJ03,ASM1971931v1,Inconclusive,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,FALSE,GCF_019719325.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCFQ22,ASM1971932v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,FALSE,GCF_019719355.1,8/22/21,Yunnan Academy of Tobacco Agriculture Science,China: Yunnan,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,LCDW04,ASM1971935v1,Inconclusive,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,FALSE,GCF_020204845.1,10/1/21,USDA Emerging Pest and Pathogen Research Unit,USA: New York,missing,Pseudomonas amygdali (g-proteobacteria),amygdali,missing,35-1,ASM2020484v1,OK,1,0,1,13,1,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,1,1,13,7,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,FALSE,GCF_020309905.1,10/6/21,University of North Carolina at Chapel Hill,not applicable,missing,Pseudomonas cannabina pv. alisalensis (g-proteobacteria),cannabina,alisalensis,ES4326,ASM2030990v1,OK,1,0,1,11,1,1,0,0,0,0,0,1,0,2,2,0,0,1,0,1,1,4,1,1,1,1,15,6,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
690,FALSE,GCF_900103765.1,10/21/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS2122,IMG-taxon 2687453696 annotated assembly,Inconclusive,1,0,1,13,0,0,2,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,type strain of Pseudomonas cichorii,GCF_900104015.1,10/21/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas cichorii (g-proteobacteria),cichorii,missing,ATCC-10857,IMG-taxon 2667527209 annotated assembly,OK,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,FALSE,GCF_900105295.1,10/21/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,31R1,IMG-taxon 2687453698 annotated assembly,Inconclusive,1,0,1,12,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693,FALSE,GCF_900106705.1,10/22/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS2731,IMG-taxon 2687453747 annotated assembly,Inconclusive,1,1,1,11,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,14,7,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,FALSE,GCF_900107345.1,10/22/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS2900,IMG-taxon 2687453749 annotated assembly,OK,2,0,1,12,1,1,3,0,2,0,0,2,0,0,1,0,0,1,0,1,1,0,0,1,1,1,15,6,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,2,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
695,type strain of Pseudomonas fuscovaginae,GCF_900108595.1,10/27/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas fuscovaginae (g-proteobacteria),fuscovaginae,missing,LMG-2158,IMG-taxon 2667527230 annotated assembly,OK,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,4,3,1,0,0,0,0,1,0,0,3,0,0,0,0,2,0,1,2,2,0,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,FALSE,GCF_900113535.1,11/5/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS3829,IMG-taxon 2687453722 annotated assembly,OK,1,0,1,11,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,14,8,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,FALSE,GCF_900113625.1,11/5/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS3827,IMG-taxon 2693429915 annotated assembly,OK,2,0,1,10,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
698,FALSE,GCF_900114665.1,11/5/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS2732,IMG-taxon 2687453748 annotated assembly,Inconclusive,1,1,1,11,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,14,7,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,FALSE,GCF_900115275.1,11/5/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS0292,IMG-taxon 2687453695 annotated assembly,OK,1,0,1,10,0,0,2,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,15,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,FALSE,GCF_900115405.1,11/5/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS3825,IMG-taxon 2693429914 annotated assembly,OK,1,0,1,10,1,0,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,16,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
701,type strain of Pseudomonas asturiensis,GCF_900143095.1,12/3/16,DOE - JOINT GENOME INSTITUTE,missing,missing,Pseudomonas asturiensis (g-proteobacteria),asturiensis,missing,LMG-26898,IMG-taxon 2663762795 annotated assembly,Inconclusive,2,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,19,6,1,1,0,3,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702,FALSE,GCF_900184295.1,6/13/17,"Zurich University of Applied Sciences (ZHAW), School of Life Sciences and Facility Management, Institute of Natural Resource Sciences",France,diseased cherry tree,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,CFBP-1590,Chr_1,OK,2,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,FALSE,GCF_900235805.1,1/30/18,JLU,missing,missing,Pseudomonas syringae pv. persicae (g-proteobacteria),syringae,missing,NCPPB 2254,NCPPB 2254,OK,1,1,1,10,3,0,2,1,2,1,1,2,0,0,3,0,1,2,0,1,1,1,1,1,1,1,14,7,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
704,FALSE,GCF_900235815.1,1/30/18,JLU,missing,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,CFBP3840,CFBP3840,Inconclusive,3,0,1,13,1,2,1,1,3,1,0,1,0,0,1,2,0,1,0,1,1,1,0,1,1,1,15,6,1,1,1,2,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,0,1,0,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
