,Unnamed: 0,Type strain,name,Submission Date,Submitting Organization,Geographic Location,Isolation Source,Organism,Species,Pathovar,Strain,Assembly name (Alt. strain),Taxonomy check,antA,AvrB2,AvrE1,dhoB,HopAB1,HopAF1,HopAH1,HopAS1,HopAT1,HopAU1,HopAW1,HopB4,HopBH1,HopZ1,HopD1,HopF3,HopG1,HopI1,HopK1,HopQ1,HopR1,HopW1,HopX1,HrpF,HrpG,HrpL,HrpR,HrpS,HrpT,HrpV,HrpZ,ipoB,ipoC,SctC,SctD,SctE,SctF2,SctI,SctJ,SctK,SctL,SctN,SctO,SctP,SctQa,SctQb,SctR,SctS,SctT,SctU,SctV,SctW,antB,antC,catA,catB,catC,dhoA,HopB2,ipoA,Rbp3,Rbp2,HopBK1,HopBL1,HopA1,HopAR1,HopAZ1,HopV1,HopZ2,AvrPto1,AvrRpm1,HopAG1,HopAI1,HopAM1,HopBN1,HopBP1,HopH1,HopD2,HopF1,HopF4,HopM1,HopN1,HopS2,HopY1,HopZ5,HrpZ.1,SctF,HopAT2,HopAA1,HopBF1,HopBI1,HopC1,HopE1,HopAD1,HopAQ1,HopBD1,HopBM1,HopL1,HopO1,HopO2,HopT1,HopU1,HopAL1,HopBC1,HopAX1,HopBA1,Rbp1,AvrA1,AvrRpt2,HopB1,HopBO1,HopBE1,AvrB1,HopH2,HopBG1,HopBQ1,HopZ4,HopB3,HopAT3,HopBJ1,ANI_80,ANI_81,ANI_82,ANI_83,ANI_84,ANI_85,ANI_86,ANI_87,ANI_88,ANI_89,ANI_90,ANI_91,ANI_92,ANI_93,ANI_94,ANI_95,ANI_96,ANI_97,ANI_98,ANI_99
441,441,FALSE,GCF_003702785.1,10/30/18,University of Toronto,Ethiopia,missing,Pseudomonas savastanoi pv. phaseolicola (g-proteobacteria),savastanoi,phaseolicola,1449B,ASM370278v1,Inconclusive,1,1,1,10,0,1,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,14,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaab,aaaaabaaaabaaaaaaabe
442,442,FALSE,GCF_003702895.1,10/30/18,University of Toronto,France,missing,Pseudomonas coronafaciens pv. porri (g-proteobacteria),coronafaciens,porri,ICMP-8960,ASM370289v1,Inconclusive,1,0,2,11,1,1,2,1,1,0,0,1,2,0,4,0,1,0,1,1,1,2,1,1,1,1,13,6,1,1,0,1,1,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabab,aaaaababa,aaaaababaa,aaaaababaaa,aaaaababaaaa,aaaaababaaaaa,aaaaababaaaaaa,aaaaababaaaaaaa,aaaaababaaaaaaaa,aaaaababaaaaaaaaa,aaaaababaaaaaaaaaa,aaaaababaaaaaaaaaaa,aaaaababaaaaaaaaaaac
443,443,FALSE,GCF_003702925.1,10/30/18,University of Toronto,China: Zejiang,missing,Pseudomonas amygdali pv. myricae (g-proteobacteria),amygdali,myricae,ICMP-11510,ASM370292v1,OK,3,1,1,12,1,2,0,1,2,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,15,7,1,1,1,2,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,2,1,1,1,0,1,0,1,1,3,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaaa,aaaaabaaaaaa,aaaaabaaaaaaa,aaaaabaaaaaaaa,aaaaabaaaaaaaaa,aaaaabaaaaaaaaaa,aaaaabaaaaaaaaaaa,aaaaabaaaaaaaaaaaa,aaaaabaaaaaaaaaaaab,aaaaabaaaaaaaaaaaabg
444,444,FALSE,GCF_003702935.1,10/30/18,University of Toronto,Denmark,missing,Pseudomonas syringae pv. tomato (g-proteobacteria),syringae,tomato,ICMP-2841,ASM370293v1,OK,2,0,1,13,1,1,3,1,0,0,0,2,0,0,1,0,0,1,0,1,1,2,0,1,1,1,16,5,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,3,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaab,aaaaabaaba,aaaaabaabaa,aaaaabaabaaa,aaaaabaabaaaa,aaaaabaabaaaaa,aaaaabaabaaaaaa,aaaaabaabaaaaaaa,aaaaabaabaaaaaaaa,aaaaabaabaaaaaaaaa,aaaaabaabaaaaaaaaaa,aaaaabaabaaaaaaaaaad
445,445,FALSE,GCF_003703035.1,10/30/18,University of Toronto,"Canada: Toronto, ON",missing,Pseudomonas savastanoi pv. phaseolicola (g-proteobacteria),savastanoi,phaseolicola,K4,ASM370303v1,OK,2,1,1,10,2,1,1,1,2,1,1,1,0,0,1,1,2,1,1,0,1,2,1,1,1,1,14,7,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaaa,aaaaabaaaaaa,aaaaabaaaaaaa,aaaaabaaaaaaaa,aaaaabaaaaaaaaa,aaaaabaaaaaaaaaa,aaaaabaaaaaaaaaaa,aaaaabaaaaaaaaaaaa,aaaaabaaaaaaaaaaaaa,aaaaabaaaaaaaaaaaaab
446,446,FALSE,GCF_003703055.1,10/30/18,University of Toronto,Canada: Alberta,missing,Pseudomonas syringae pv. helianthi (g-proteobacteria),syringae,helianthi,ICMP-3263,ASM370305v1,OK,1,0,1,9,1,0,3,0,1,0,0,1,0,0,2,0,0,1,0,0,1,2,1,1,1,1,15,7,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaab,aaaaabaaaabaaaaaaabc
447,447,FALSE,GCF_003703085.1,10/30/18,University of Toronto,Canada,missing,Pseudomonas amygdali pv. lachrymans (g-proteobacteria),amygdali,lachrymans,ICMP-1448,ASM370308v1,OK,1,1,1,10,1,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1,1,1,14,7,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaaa,aaaaabaaaaaa,aaaaabaaaaaaa,aaaaabaaaaaaaa,aaaaabaaaaaaaaa,aaaaabaaaaaaaaaa,aaaaabaaaaaaaaaaa,aaaaabaaaaaaaaaaaa,aaaaabaaaaaaaaaaaaa,aaaaabaaaaaaaaaaaaae
448,448,FALSE,GCF_003703145.1,10/30/18,University of Toronto,"Brazil: Porto Alegre, Rio Grande do Sul",missing,Pseudomonas caricapapayae (g-proteobacteria),caricapapayae,missing,ICMP-7496,ASM370314v1,OK,1,0,1,11,2,1,2,1,1,0,1,1,0,0,2,0,0,0,0,0,1,1,1,1,1,1,16,6,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaac
449,449,FALSE,GCF_003703245.1,10/30/18,University of Toronto,Brazil,missing,Pseudomonas caricapapayae (g-proteobacteria),caricapapayae,missing,ICMP-2854,ASM370324v1,OK,1,0,1,11,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,16,6,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaab
450,450,FALSE,GCF_003703295.1,10/30/18,University of Toronto,Australia,missing,Pseudomonas syringae pv. tagetis (g-proteobacteria),syringae,tagetis,ICMP-6369,ASM370329v1,OK,1,0,1,9,1,0,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,16,6,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaab,aaaaabaaaabaaaaaaaba
451,451,FALSE,GCF_003703315.1,10/30/18,University of Toronto,Australia,missing,Pseudomonas syringae pv. antirrhini (g-proteobacteria),syringae,antirrhini,ICMP-2813,ASM370331v1,OK,2,0,1,12,1,0,3,1,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,1,1,1,14,6,1,1,0,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaab,aaaaabaaba,aaaaabaabaa,aaaaabaabaaa,aaaaabaabaaaa,aaaaabaabaaaaa,aaaaabaabaaaaaa,aaaaabaabaaaaaaa,aaaaabaabaaaaaaaa,aaaaabaabaaaaaaaaa,aaaaabaabaaaaaaaaaa,aaaaabaabaaaaaaaaaae
452,452,FALSE,GCF_004006335.1,1/9/19,International rice research institute,Philippines,soil,Pseudomonas syringae (g-proteobacteria),syringae,missing,ASM400633v1,ASM400633v1,Inconclusive,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,a,aa,aac,aaca,aacab,aacaba,aacabaa,aacabaaa,aacabaaaa,aacabaaaac,aacabaaaaca,aacabaaaacaa,aacabaaaacaaa,aacabaaaacaaaa,aacabaaaacaaaaa,aacabaaaacaaaaaa,aacabaaaacaaaaaaa,aacabaaaacaaaaaaaa,aacabaaaacaaaaaaaaa,aacabaaaacaaaaaaaaaa
453,453,FALSE,GCF_004103795.1,1/23/19,Universita degli Studi di Milano,Italy: Minoprio Foundation,missing,Pseudomonas syringae (g-proteobacteria),syringae,missing,260-02,ASM410379v1,Inconclusive,2,0,1,12,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,13,7,1,1,1,2,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaab,aaaaabaaaabaaaaaba,aaaaabaaaabaaaaabaa,aaaaabaaaabaaaaabaaf
454,454,FALSE,GCF_004124545.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,13-140A,ASM412454v1,OK,1,0,1,10,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaae
455,455,FALSE,GCF_004124555.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,14-32,ASM412455v1,OK,1,0,1,10,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaad
456,456,FALSE,GCF_004124595.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,13-C2,ASM412459v1,OK,1,0,1,10,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,2,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaaf
457,457,FALSE,GCF_004124605.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,13-509A,ASM412460v1,OK,1,0,1,10,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaae
458,458,FALSE,GCF_004124625.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,03-19A,ASM412462v1,Inconclusive,1,0,1,13,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaab,aaaaabaaaabaaaaaba,aaaaabaaaabaaaaabaa,aaaaabaaaabaaaaabaae
459,459,FALSE,GCF_004124655.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,14-410,ASM412465v1,OK,1,0,1,10,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaaa,aaaaabaaaabaaaaaaa,aaaaabaaaabaaaaaaaa,aaaaabaaaabaaaaaaaaf
460,460,FALSE,GCF_004124675.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,02-B4,ASM412467v1,Inconclusive,2,0,1,11,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaab,aaaaabaaaabaaaaba,aaaaabaaaabaaaabaa,aaaaabaaaabaaaabaaa,aaaaabaaaabaaaabaaac
461,461,FALSE,GCF_004124685.1,1/31/19,University of Florida,China,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,ZUM3984,ASM412468v1,Inconclusive,1,0,1,13,0,0,2,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaab,aaaaabaaaabaaaaaba,aaaaabaaaabaaaaabaa,aaaaabaaaabaaaaabaae
462,462,FALSE,GCF_004124725.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,13-139B,ASM412472v1,Inconclusive,1,0,1,11,0,1,2,0,0,1,1,2,1,1,2,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,3,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaab,aaaaabaaaabaaaaaba,aaaaabaaaabaaaaabaa,aaaaabaaaabaaaaabaag
463,463,FALSE,GCF_004124775.1,1/31/19,University of Florida,USA: California,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,BS2121,ASM412477v1,Inconclusive,1,0,1,13,0,0,2,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaab,aaaaabaaaabaaaaaba,aaaaabaaaabaaaaabaa,aaaaabaaaabaaaaabaab
464,464,FALSE,GCF_004124785.1,1/31/19,University of Florida,USA: Florida,leaf,Pseudomonas syringae (g-proteobacteria),syringae,missing,13-429,ASM412478v1,Inconclusive,1,0,1,11,0,1,2,0,0,1,1,2,1,1,2,0,0,1,0,0,0,1,0,1,1,1,13,7,1,1,1,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,4,1,2,3,3,1,0,0,0,0,0,0,1,0,0,3,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaab,aaaaaba,aaaaabaa,aaaaabaaa,aaaaabaaaa,aaaaabaaaab,aaaaabaaaaba,aaaaabaaaabaa,aaaaabaaaabaaa,aaaaabaaaabaaaa,aaaaabaaaabaaaaa,aaaaabaaaabaaaaab,aaaaabaaaabaaaaaba,aaaaabaaaabaaaaabaa,aaaaabaaaabaaaaabaaf
